Time (s),Altitude (m),Velocity (m/s),Acceleration (m/s²)
-0.1625,-102.040816326531,0.0816326530612201,0.0364795918367351
-0.08125,-97.1428571428573,0.816326530612258,0.0364795918367351
0,-77.5510204081634,5.95918367346938,0.275255102040817
0.08125,-77.5510204081634,7.79591836734693,0.558801020408163
0.1625,-33.4693877551017,21.7551020408163,1.20051020408163
0.24375,-13.8775510204082,22.1224489795918,1.78252551020408
0.325,-8.97959183673493,29.1020408163265,2.08099489795918
0.40625,20.408163265306,35.7142857142857,2.63316326530612
0.4875,35.1020408163263,41.5918367346939,3.1405612244898
0.56875,59.591836734694,49.3061224489796,3.69272959183673
0.65,79.1836734693875,49.3061224489796,4.00612244897959
0.73125,79.1836734693875,55.1836734693878,4.24489795918367
0.8125,108.571428571428,64,4.84183673469388
0.89375,133.061224489796,66.9387755102041,5.31938775510204
0.975,157.551020408163,67.6734693877551,5.46862244897959
1.05625,182.040816326531,68.0408163265306,5.51339285714286
1.1375,186.938775510204,74.2857142857143,5.78201530612245
1.21875,216.326530612245,72.8163265306122,5.97602040816327
1.3,240.816326530612,73.1836734693878,5.93125
1.38125,265.30612244898,73.9183673469388,5.97602040816327
1.4625,289.795918367347,76.1224489795918,6.09540816326531
1.54375,294.693877551021,76.4897959183674,6.19987244897959
1.625,319.183673469388,77.2244897959184,6.24464285714286
1.70625,348.571428571428,77.2244897959184,6.27448979591837
1.7875,368.163265306122,79.4285714285714,6.3640306122449
1.86875,402.448979591837,80.8979591836735,6.51326530612245
1.95,407.34693877551,81.6326530612245,6.60280612244898
2.03125,441.632653061224,82.734693877551,6.67742346938776
2.1125,475.918367346939,84.5714285714286,6.7968112244898
