Time (s),Altitude (m),Velocity (m/s),Acceleration (m/s²)
43.4687499999998,348.571428571428,-15.3469387755102,0
43.5499999999998,348.571428571428,-16.0816326530612,-9.04238618524306
43.6312499999998,343.673469387755,-17.1836734693878,-13.5635792778658
43.7124999999998,338.775510204082,-17.1836734693878,0
43.7937499999998,338.775510204082,-16.4489795918367,9.04238618524429
43.8749999999998,338.775510204082,-16.4489795918367,0
43.9562499999998,338.775510204082,-17.1836734693878,-9.04238618524429
44.0374999999998,338.775510204082,-17.1836734693878,0
44.1187499999998,333.877551020408,-17.1836734693878,0
44.1999999999998,328.979591836735,-17.1836734693878,0
44.2812499999998,328.979591836735,-17.5510204081633,-4.52119309262155
44.3624999999998,324.081632653061,-17.1836734693878,4.52119309262155
44.4437499999998,319.183673469388,-17.1836734693878,0
44.5249999999998,319.183673469388,-16.4489795918367,9.04238618524429
44.6062499999998,314.285714285714,-15.7142857142857,9.04238618524309
44.6874999999998,304.489795918367,-15.3469387755102,4.52119309262153
44.7687499999998,304.489795918367,-15.3469387755102,0
44.8499999999997,304.489795918367,-14.6122448979592,9.04238618524306
44.9312499999997,299.591836734694,-13.1428571428571,18.0847723704874
45.0124999999997,294.693877551021,-13.1428571428571,0
45.0937499999997,289.795918367347,-13.5102040816327,-4.52119309262278
45.1749999999997,284.897959183674,-13.1428571428571,4.52119309262278
45.2562499999997,280,-13.1428571428571,0
45.3374999999997,275.102040816327,-13.1428571428571,0
45.4187499999997,275.102040816327,-14.6122448979592,-18.0847723704874
45.4999999999997,275.102040816327,-14.6122448979592,0
45.5812499999997,270.204081632653,-14.6122448979592,0
45.6624999999997,270.204081632653,-15.3469387755102,-9.04238618524306
45.7437499999997,270.204081632653,-15.7142857142857,-4.52119309262153
45.8249999999997,265.30612244898,-16.4489795918367,-9.04238618524309
45.9062499999997,265.30612244898,-16.4489795918367,0
45.9874999999997,265.30612244898,-18.2857142857143,-22.6059654631089
46.0687499999997,265.30612244898,-19.0204081632653,-9.04238618524311
46.1499999999997,255.510204081633,-19.0204081632653,0
46.2312499999997,250.612244897959,-19.0204081632653,0
46.3124999999997,245.714285714286,-19.7551020408163,-9.04238618524306
46.3937499999997,245.714285714286,-19.7551020408163,0
46.4749999999997,245.714285714286,-19.0204081632653,9.04238618524306
46.5562499999997,240.816326530612,-19.0204081632653,0
46.6374999999997,240.816326530612,-18.2857142857143,9.04238618524311
46.7187499999997,240.816326530612,-17.5510204081633,9.04238618524306
46.7999999999997,235.918367346939,-17.1836734693878,4.52119309262155
46.8812499999997,235.918367346939,-16.4489795918367,9.04238618524429
46.9624999999997,235.918367346939,-15.3469387755102,13.5635792778646
47.0437499999997,231.020408163265,-15.3469387755102,0
47.1249999999997,231.020408163265,-15.3469387755102,0
47.2062499999997,226.122448979592,-15.3469387755102,0
47.2874999999997,226.122448979592,-14.6122448979592,9.04238618524306
47.3687499999997,221.224489795918,-14.6122448979592,0
47.4499999999997,216.326530612245,-14.6122448979592,0
47.5312499999997,211.428571428571,-14.6122448979592,0
47.6124999999997,211.428571428571,-15.3469387755102,-9.04238618524306
47.6937499999996,206.530612244898,-14.6122448979592,9.04238618524306
47.7749999999996,201.632653061225,-14.6122448979592,0
47.8562499999996,196.734693877551,-14.6122448979592,0
47.9374999999996,191.836734693877,-14.6122448979592,0
48.0187499999996,191.836734693877,-14.6122448979592,0
48.0999999999996,191.836734693877,-15.3469387755102,-9.04238618524306
48.1812499999996,191.836734693877,-14.6122448979592,9.04238618524306
48.2624999999996,191.836734693877,-14.6122448979592,0
48.3437499999996,186.938775510204,-15.3469387755102,-9.04238618524306
48.4249999999996,182.040816326531,-15.3469387755102,0
48.5062499999996,177.142857142857,-15.3469387755102,0
48.5874999999996,172.244897959184,-15.3469387755102,0
48.6687499999996,172.244897959184,-15.3469387755102,0
48.7499999999996,162.448979591837,-15.3469387755102,0
48.8312499999996,157.551020408163,-17.5510204081633,-27.1271585557305
48.9124999999996,162.448979591837,-18.6530612244898,-13.5635792778646
48.9937499999996,157.551020408163,-18.2857142857143,4.52119309262155
49.0749999999996,152.65306122449,-17.9183673469388,4.52119309262151
49.1562499999996,142.857142857143,-16.4489795918367,18.0847723704874
49.2374999999996,142.857142857143,-16.4489795918367,0
49.3187499999996,142.857142857143,-15.3469387755102,13.5635792778646
49.3999999999996,137.959183673469,-15.7142857142857,-4.52119309262153
49.4812499999996,133.061224489796,-16.4489795918367,-9.04238618524309
49.5624999999996,133.061224489796,-16.4489795918367,0
49.6437499999996,118.367346938775,-16.4489795918367,0
49.7249999999996,118.367346938775,-17.5510204081633,-13.5635792778658
49.8062499999996,118.367346938775,-14.9795918367347,31.648351648352
49.8874999999996,118.367346938775,-14.2448979591837,9.04238618524309
49.9687499999996,118.367346938775,-14.2448979591837,0
50.0499999999996,113.469387755102,-14.9795918367347,-9.04238618524309
50.1312499999996,108.571428571428,-19.0204081632653,-49.7331240188382
50.2124999999996,103.673469387755,-19.3877551020408,-4.52119309262151
50.2937499999996,98.7755102040819,-20.1224489795918,-9.04238618524306
50.3749999999996,93.8775510204082,-19.3877551020408,9.04238618524306
